id;text;sentiment
355;agora que eu estou terminando orange is the new black enrolei pra não ter que esperar :);1
356;.@prazermatilde podes leva-lo que eu deixo :);1
357;@proudtwice Eu tenho minhas maneiras de me entreter e esquecer as coisas :);1
358;@zjmiskiing Obrigada amore, de verdade. Me chame de Vic :);1
359;@rafaela_kb Nos vemos lá :) vistes o resultado de hoje? rs;1
360;@EuDeBobeira Eu sei :);1
361;@dino_baggiooo sil sil :);1
362;foo :) : 8d648a08-e4a7-4aae-9819-0dddf84a9565;1
363;Tô adorando Cabo Frio :);1
364;Sábias palavras! Tudo é aprendizado. :) https://t.co/JHyHbVZPgF;1
365;eu tenho 5 :) https://t.co/g2eExwjLqM;1
366;@FifthMands @RTNoosRTS @givesurprises boa sorte :);1
367;@believzzle vissssssssssssssssh ta xonada tomou no cu :);1
368;quando volete r. poi :);1
369;Ah, não foi um #MomentoOstentação não. Eu não compro sapatos, compro conhecimento! :) Quem animar participar de algum, me fala!;1
370;ainda bem que meu fandom não usa visualização como argumento e que meus meninos fazem o que gostam e ganham prêmios por mérito próprio. :);1
371;"@a_grier11 O ""ok"" foi para picar haha :)";1
372;então... obrigada twitter :);1
373;"@drnsph Apesar de considerar o de limão o melhor, o de pêssego não fica atrás por pouco
Try again :)";1
374;@RaquelPinto20 Não não kirida estava bem sóbria e capaz :);1
375;Quero vc — :) https://t.co/R66dVwmxy4;1
376;Vou tentar :) https://t.co/ggua3P31No;1
377;@jeffs_araujo35 Que lindo isso....:);1
378;minha irmã gêmea, e você? quem é? :): https://t.co/63ie90RxeH;1
379;@Ramass99 Mas sou :);1
380;@BBallTimeBR Poderia me dar o crédito pela foto? :);1
381;@KARD_BRASIL Até quando vão aceitar as fanarts? :) Vou fazer uma de cada um p/entregar a eles no fansign, mas posso… https://t.co/iQglUoUGHF;1
382;Gostava tnt de te ver com o diogo — Obrigada :) https://t.co/PB2sUd2cgw;1
383;e quem nao me der parabens vai levar unf :);1
384;#jugadorexperto Dario Melo :);1
385;@SANTANADONZELA seguindo :);1
386;Mais fotos do justin em nova York :) #MTVINSTAGLJUSTIN #PREMIOSMTVMIAW https://t.co/ZdcHzPxZpU;1
387;Esperando o #ShowDosFamosos de hoje :);1
388;Olha meu signo em primeiro lugar :) https://t.co/GJPgNmKRms;1
389;@jHabitualmente a cena da pele espanta-me sp :);1
390;3 meses para perceber isto :) obrigada ema;1
391;@cassgilx aaa brigada :);1
392;"Mouse Wireless HP Z3200 – Branco
R$ 44,82
https://t.co/awMI6Omii4
:) Gostou Desta Promoção? CURTA! Comente e... https://t.co/ZfLL4pyXDs";1
393;@OGatoGalactico Meu irmão fez esse lindo pudim :) :) :) #PUDIMZINHO https://t.co/4qaPgXwdXT;1
394;Afinal não, ainda bem :);1
395;@Lukmenes na real comprei na Gibiteria na Vila Madalena aqui em SP :);1
396;@ritaalynch @bestmariever_ Esta é a setlist certa! Nessa edit está a faltar a Aftertaste no medley :);1
397;@mybodyisacage_ ainda bem que avisas por aqui :);1
398;A atividade favorita da minha mãe é contar a minha vida à minha tia :);1
399;@fvckingnextdoor @putodacamisa @kerneysermon @thauanvargas @mps666 @Narciso_deveser Tenho o pipi brilhante :);1
400;"Babe, o porquinho atrapalhado &lt;3
:) — assistindo Babe";1
401;acha bem :);1
402;@xlovesmilex Entraram-me na conta :) e pq raio deste rt nisto ew;1
403;Sabe quando vou me importar com os outros? Nunca mais. :);1
404;@pires_ins Não vou por tudo ao mesmo tempo :);1
405;pelo menos uma coisa boa aconteceu hoje, vou comer x-tudo :);1
406;A minha prima teve mesmo de adormecer encostada ao meu ombro e babar-me o cabelo todo :);1
407;Descubra :) — nao tenho tempo pra isso https://t.co/O7Gkkaw2uB;1
408;Que andas a fazer? — Estou na cama :)  https://t.co/MwVyjlmkBQ;1
409;Não importa quantos kg de carvão tem nas minhas unhas, oq importa msm é que eu hoje fiz O churrasco!! ):);1
410;@princegillies @idolshelpff oiii, vc pelo visto é fã da Liz :);1
411;@sophiaqualquer Aguardas pelo euro milhões :);1
412;@Nycts_ eu ainda sou :);1
413;Volteeei :);1
414;"Deus tem o melhor pra mim eu tenho fé :) &lt;3";1
415;@caju_sz @brttOficial Fiquei feliz pelo brtt agora  :);1
416;@crispbettini Como amanhã é feriado o meu pai deixa-me ir deitar mais tarde um nadinha. :);1
417;@capopafollowt Amiguinhos ne chamem, eu ñ sei puxar assunto :);1
418;@1996glaucin agr tem dois :);1
419;@TaniaMe555 então...num sei me desculpe mais é isso que eu faço quando estou cm raiva :);1
420;@disseinfancia @forumpandlr Eu tô super feliz com a música e não preciso me importar com os gráficos :);1
421;@leandrobollis Eu sei disso, eh, eh, até falei no site durante a semana. Mas não quis perder a descontração depois do marcador de hoje. :-);1
422;"@Flokiis &gt;:)
Foi tudo planejado HAHAHAHAHHAHA";1
423;Reflita nesse feriado de trabalho-:) O que seria um bom negócio pra você hoje? #aida_pedrosa… https://t.co/5ixBq3oKct;1
424;@laterslarry Tô em casa sem fazer nada :);1
425;@eaimione Dependo se tem algum valor sentimental, algo q realmente importe, é bom, se faz a pessoa bem :);1
426;".@LucasYury69 És umm cromoo xd
Se precisares é só dizeres :)";1
427;Plantamos uma sementinha no estômago desse rapaz. Começa assim. :) https://t.co/qb0OwIlcCj;1
428;estou feliz por ter dado um salgadinho pro mendigo ... :);1
429;@tiiagofenty Estou à espera, ainda não recebi nada :);1
430;"Hummm e teve tbm Chico Balanceado &lt;3  O Pq do nome eu não sei, mas é uma gostosa sobremesa !! &lt;3 :)";1
431;Esse quadro do Faustão eu dei valor!!! Show dos Famosos :);1
432;@heycaks Beijos pra vocês :);1
433;foo :-) : d7da5211-1cd9-4473-ba19-12a738dfc409;1
434;foo :) : eda3c92a-507b-4317-9f6e-82871e8f6f00;1
435;@matheuskuasne Oloco fio!! Ta que nem eu já!!? :);1
436;@Mikoyan111 De nada :-);1
437;@AngelaaRosa mas vamos todas juntas né, nao vou deixar ng e dps ficar sozinha :);1
438;.@indianboy1962 Simpatico e divertido :);1
439;@newgoldenmaknae AHH SARA NO NO IM TRAS H :);1
440;@inconseguir Se estiveres a falar do PSD,é prática corrente eles bloquearem o pessoal daqui que fala mal deles :);1
441;@AmarantaHank Hey! linda tarde :);1
442;sou mesmo inteligente, cocei-me tanto que retirei a casca das minhas feridas e agora está a arder e a sangrar :);1
443;@astruls somos amigas n entendo pq é q n tou a receber mimos INEM :);1
444;O meu eyeliner deu o berro, era quase novo :) :) :) :);1
445;@aetommo nos siga ou libere a dm pra entrar amore :);1
446;@SraMontanariz Eu tenho tbm :);1
447;"#SoRisosBand
@sorisosband pessoal todo dark aí no stúdio.
:) melhor impossível";1
448;Fui com o Bruno, passamos uma tarde 5 estrelas! Só podia :);1
449;@RezendeTatto @rezenbitch @feelsafonso Eu não te amo nunca te amarei :);1
450;@RobinWoding eu sei bem que não :);1
451;@Dri_ka76 Quarta tem mais show :);1
452;uma melga picou-me :);1
453;4° força :) https://t.co/XTmllcrxEp;1
454;@saramsferreira2 ahah a sério. :);1
455;Amgs q falam q eu sou grossa eu n so grossa ta eu apenas ando grossa ultimamente rs mas juro q agr vou parar :);1
456;⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀↳❁ Comes muita fast food? ❀ — Não muito :) só de vez em quando :) https://t.co/A6YOUC8q5n;1
457;@caracolraivoso # ta blz marcos :);1
458;olha a snipping tool do windows está diferente :);1
459;Já comprei! :) A programação tá muito boa mesmo! Obrigada! https://t.co/Pf5XabWoQN;1
460;Não precisa seguir de volta!, só sigam se não tiverem a dm aberta ou abram a dm :)❤️;1
461;Gostei de um vídeo @YouTube https://t.co/arucwqfJMxÃO DOS JOGOS DIFERENTOSOS!! BORA LITTLE NIGHTMARES PRIMEIRO :);1
462;"Toda segunda-feira de Maio das 19h00 às 20h30 
Tema: Melhore a qualidade da sua meditação  :)
R$ 20,00 Aula ou... https://t.co/lV8rqxFd6b";1
463;"#CristianaCesar

Até amanhã :) https://t.co/fHVmPOPpEd";1
464;"#Dafiti 
➡ Camisetas Fatal 
A partir de R$ 12,99 (⚠R$39,90 NO MÁXIMO) 
https://t.co/ltqlQGvsTq
:) Gostou Desta... https://t.co/g5GK20ExpH";1
465;E aí, vamos? Dia 30/09 tem As Patroas Elétrico - Ribeirão Preto :) https://t.co/ROVbos7onJ;1
466;@mvinnicius2015 Viva sua vida mais feliz fazendo seu TCC no #FastFormat! :);1
467;@anacarolina0602 Diga adeus as normas da ABNT definitivamente fazendo seu TCC no #FastFormat :);1
468;@beeta_18 Diga adeus as normas da ABNT definitivamente fazendo seu TCC no #FastFormat :);1
469;gostosa né? todas as minhas irmãs são, aliás, são todas heteros, vai tomar no seu cu Fran :) https://t.co/fjup8ZPJUE;1
470;⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀↳❁ Querem que faça mais alguma coisa hoje? ❀ — Podes fazer umas perguntinhas :) https://t.co/fniis8jcEz;1
471;É macaca, não foi em 77 e não vai ser agr :);1
472;Ola dados moveis :);1
473;"Não se esqueça!  :) :)
Essa é a ultima semana para fazer a sua inscrição!!
Curso de Libras - Língua Brasileira de... https://t.co/sGImStXKCP";1
474;Talvez tenha saído vídeo novo lá no canal ^^ Clica aí e veja esse vídeo épico :) https://t.co/2SkeO1xKJZ #RT;1
475;To te mandando R$5 grátis para recarregar seu celular ou pagar uma conta. É só baixar o app e usar! :)… https://t.co/vAJAQSCKoq;1
476;To te mandando R$5 grátis para recarregar seu celular ou pagar uma conta. É só baixar o app e usar! :)… https://t.co/GQxkgng4w5;1
477;To te mandando R$5 grátis para recarregar seu celular ou pagar uma conta. É só baixar o app e usar! :)… https://t.co/zy0d4icg5H;1
478;@Naiul_Roran Não liga pra minha irmã Neill ela é muito malvada e chata mas eu sou muito legal  :);1
479;⠀⠀⠀⠀⠀⠀⠀⠀⠀ ❀  Mas se quiserem falar comigo, mandem para a inbox, irei ter todo o gosto de falar com voc… — Ok :) obg https://t.co/OMxGKhPmId;1
480;pelo menos o Celtics ganhou mais uma né :);1
481;@virginyaramos pode sim :);1
482;@AndreiaQuerido É estranho né :);1
483;[❀] O que gosta de fazer no tempo livre? [❀] ❤ — Dançar , passear com amigos/família , ver filmes em casa :) https://t.co/HiEhcF28Ow;1
484;hoje vou comer pizza :);1
485;@MarioMagaglio Só você :);1
486;@appelfeler @eduschw conheço sim! e recomendo. passei uma semana lá quando morei em portugal. o acesso é super fácil! (vc deve saber) :);1
487;"@Gnomawhore Tinha esquecido, mas é quente em varios sentidos, né, Dona Gnoma??
::)
rsrsrsrsrsrs";1
488;@swinais entao ta, fica bem :);1
489;sophia :) https://t.co/in4QsP5Wit;1
490;Aí lole :);1
491;[❀] Você tem auto-estima? [❀] ❤ — Sim tenho alguma :) https://t.co/X4ewoopZ26;1
492;@jobelem :-) Um sorriso adoça as palavras!;1
493;"FELIZ DIA DO TRABALHADOR!
Que descansemos, que bem merecemos :) https://t.co/KuHt6cSexd";1
494;@MiissRenata Valeuuuuu!!! ❤❤❤ Se inscreve lá no canal pra ver outros e ver essa completa quando eu postar. :);1
495;Eu não ligo que pegue as imagens que eu posto aqui, mas… — Ok :) eu nunca tirei nenhuma :) mas se tirar eu aviso n… https://t.co/T7nGclJHBh;1
496;minha mae vai dormir fora :) HOJE TEM FESTA NO BARRACOOO;1
497;@Angelleribe @RonaldoSva @LuisafDuarte @gabrielavnv @evaristo_neto O apelido foi o @evaristo_neto e a foto é do @RonaldoSva :);1
498;@cstrx_ @anaritacostar Iindo :);1
499;não insisto em nada :);1
500;@ForeverPlayerG Fica Triste Não mano, Pensa Pelo Lado Bom Você Vai ter Que Postar Muito mais vídeos com o tempo de sobra :) #ForçaForever :3;1
501;⠀⠀⠀⠀⠀⠀⠀⠀⠀ ❀  Eu hoje só estou a atualizar, e talvez a nova adm ou eu est… — Ok :) obg por avisares :) até amanhã :) https://t.co/2Ugg2VALVP;1
502;harry seguiu uma larrie :);1
503;@AnaLu_LoveCell @cellbit Se quiser desabafar pode contar comigo ok ? :);1
504;nada como fechar a noite comendo um pedaço enorme se palha italiana :);1
505;Fazer bolinho de chuva é lembrar muito da minha vó Leoneca, QUE MULHERZONA :);1
506;[❀] Qual o melhor ask que segue? [❀] ❤ — Sigo muitos asks bons :) https://t.co/qUX1fVfT8M;1
507;pk estas a meter likes nas minhas cenas ? — Nao tenho mais nada que fazer :)  https://t.co/Q3jzr6P87U;1
508;Pode crer, @lucasdantas @mariwonka @jdoriajr :);1
509;[❀] Qual sua cor favorita? [❀] ❤ — Roxo :) https://t.co/5cu2cJ38yi;1
510;Do jeitinho que ela sonhou :) https://t.co/DSV31wlc6d;1
511;[❀] Tem irmãos? Quantos? [❀] ❤ — Sim, 1 irmã :) https://t.co/uSOWioxRDT;1
512;To bem lively hoje :) :);1
513;@cstrx_ E é por isto que não tenho amigos :);1
514;@morriswanx so precisa de novos migos, tipo eu. :);1
515;[❀] O que faz você sorrir? [❀] ❤ — Tem muita coisa que me faz rir :) https://t.co/MZiX5tvf14;1
516;@_dosetimoandar @SrtaBlenda Ou assim... Tô decidindo o tamanho ainda. :) https://t.co/Hs2mBJpAhM;1
517;@RonaldoUP12294 :-) Um sorriso adoça as palavras!;1
518;[❀] Você tem auto-estima? [❀] ❤ — Sim tenho alguma :) https://t.co/vg192qf2xj;1
519;@trickersbr @uttrapmon Ajuda o BTS, por favor. Quanto mais ajuda melhor :);1
520;@cercas7 sempre ahhahaha se quiseres depois dou te dicas :);1
521;@AnaGouvea @DANIELMATADOR9 Nah! Me passei aqui na pressa de postar porque foi uma boa pergunta! :);1
522;E ele respondeu de boa :);1
523;@ricardosr14 Como me conheces tão bem :);1
524;Chama na dm, sou um amorzinho :);1
525;#Xbox tambem queria a gold meu pai nao ta tendo condiçoes de comprar com a crise aq no Brasil fica dificil. por isso gostaria de ganhar :);1
526;acredito :) https://t.co/dzDpJxg0eG;1
527;Um pai leva seu filho para ver a banda preferida ... não poderia ter ficado melhor :) https://t.co/PAobLexP5l;1
528;⎨❀⎬ᆤᆤ Sejam todos bem-vindos à minha limpa! Quem ainda … — Obg :) já tinha seguido :) e claro espero nunca faltar … https://t.co/MwT3ZFPnzI;1
529;⎨❀⎬ᆤᆤ Caso alguém tenha ideias ou opiniões sempre pode vir dar, estarei disponível par… — Sim, claro :) eu direi :) https://t.co/FIdJWUDRPe;1
530;vanessa :) https://t.co/TAv7WFtl0p;1
531;até porque eu nem me sei maquilhar :);1
532;Obrigado por me seguir ! :) fabrispropertie !curta nossa fan page https://t.co/9wLaOxZqrQ;1
533;:) Bonita eres;1
534;@Margaridaarf Porque não estou a falar contigo hehe :);1
535;@_alangc_ qm n interage mt com a gnt é a chance de se incluir :);1
536;"""Arcadia Quest Inferno"" + ""Arcadia Quest Pets"" = muitos, muitos combos!!!! :) E foi minha… https://t.co/qFISdEk5YM";1
537;NOVO EPISÓDIO DO BATMAN NO AR! VEM VER :) https://t.co/q0VedpW5Mu;1
538;@1000kas ahh que legal!! Vou ver :);1
539;Aproveitando o fds em gv com a mais linda @gabssabatina :)..último fds atoa, terça feira tem que trabalhar #vidaboaacabou;1
540;@namoradadotae_ por nada kkkk :);1
541;@NadjaGarrido Claro q nao! Ta doida, mulher? Ta livre, leve e solta! Gracas a deus! :);1
542;Olha não conheço, mas vou procurar :) https://t.co/IXc9KUkotu;1
543;"Meu deus, dai-me neurônios. 
Amém  :)";1
544;@beaatrizana_ Pode deixar então! Se inscreve no canal que vou gravar e até terça ela tá completa lá! :) https://t.co/1cDtENW0Qp;1
545;@marcomaiai É muito possível.. Qual é que é? :);1
546;#MSI2017 #GoRED #RedWin @REDCanids  @StoneDYooDa  :) Linduz;1
547;Boa noite :);1
548;@dehruan Se inscreve no canal que vou gravar e até terça ela tá completa lá! :) https://t.co/1cDtENW0Qp;1
549;@diogofromhell Pensar e escrever a seguir.E rever :);1
550;@laiusca Ele mesmo :);1
551;@pinkmateus Fds se for bom ou nn, só durma :);1
552;@evatremeII obrigada por me desculpar :);1
553;@caju_sz Olha ai o frag do pai Teta :) https://t.co/KyuMBGZAmV;1
554;"Quanto é a passagem?
Que passagem?
Passagem pra qualquer outro lugar do universo..Pq aq não tá dando mais pra viver :)";1
555;@Lilica_Lilica20 Então, salva o amg aperta esse :) jkk;1
556;Todos os dias minha mente cria cada palavra, eu anoto nas notas do cel, depois faço um poema/texto :);1
557;Obrigado! ❤ Se inscreve no canal pra ouvir outras! :) https://t.co/1cDtENW0Qp https://t.co/27AKDY8eRD;1
558;@hndsmslf Sou uma coisa boa :);1
559;adoro que me ignorem :);1
560;Preciso de comprar uma mala :);1
561;@vaipocrldread Em mim :);1
562;Tá decepcionada com quem? — Ela sabe :) https://t.co/GgnhAqu4Uh;1
563;Tudo o que esse mundo tem de bom :) https://t.co/JJHH6hhve8;1
564;@Dioudlol Mando bemzão francês! o BR ta orgulhoso demais de vocês :);1
565;"Todos prontos para o filme, só falta a pipoca :)

Eu, minha esposa e o ""Rupi"". Lindo ele, né? ❤️❤️❤️ https://t.co/6yX1IUdqys";1
566;"Aquele momento que uma musica encaixa certinho :)
será - legião urbana https://t.co/tCWsDOFFjA";1
567;@ViniciusFM27 Conheço todo mundo! :);1
568;@monteiro85_ obrigada :);1
569;@brttOficial Não desanima não, são coisas do jogo, bola pra frente e parabéns pelo show que deu de Twitch #GoRed :);1
570;O meu filhote mais novo já fez 15 anos. Hummm. .. acho que posso parar de o regar :-D. Parabéns Dú. Adoro-te, meu filho :-);1
571;@forlife_0 boa rapariga :) não temos grande confiança mas não tenho razão de queixa do pouco que conheço;1
572;vc é um amor de pessoa :3 adorei te conhecer :) — owwn mt obrigado. Manda um salve aí. https://t.co/GmN1ufYoJs;1
573;@minesdg2 pareces ser bué simpática e boa pessoa :);1
574;@rejected_gurl Mas quando cá vieres diz, nem que seja para ir às compras, até porque eu adoro ir àa compras :);1
575;@MoriMurando Vamos ser amigos? :);1
576;Acabei de bater com a cabeça na porta :);1
577;@5_am_thoughts desculpa :) (vamos fingir que sou eu);1
578;"Dança Tradicionalista!
Domingo agora é dia de ensaio :)

#danca #tradicionalismo… https://t.co/dJrawfjf5X";1
579;Ah, eu ia te chamar de Raffinha, mas lembrei daquel... — Ahahahah :) https://t.co/lABd9Ra7PH;1
580;@marleenediogo É chato,devia dar.Mas hás de chegar lá,tudo correrá bem :);1
581;@Luanfliborio @brttOficial Não preciso temos sk e sg e imt :);1
582;Acredito que um dos meus futuros lançamentos será um livro com meus poemas. Que acham? :);1
583;@LorenaFDS Sodes vós aí á dereita? :);1
584;@brttOficial quero ver algum ad no brasil ter a honra que tu tem,parabéns por tudo nesse MSI,mostrou que a tattoo não foi atoa :);1
585;ai adorei :) https://t.co/1eW6VX9Qls;1
586;Amanhã em nosso canal , não percam , nossos mods :) https://t.co/QvluwuPZ1j;1
587;Como assim 50 comprimidos? Vc para cm isso hein — :) https://t.co/tRtPtmrC2n;1
588;"Durmam na Paz queridos Amigos, Deus vos Abençoe mais e mais. :-)
Feliz Noite! :-P";1
589;Amanhã acho que vou lavar as roupas de inverno tomara que abra sol :);1
590;"@tomasscadete @_guga26_ @todjiroli @_mmcosta_ @nunocampos08 @chupamosrena Para ""tentar ""? Bro desafio te a apareceres a minha frente :)";1
591;chegarei :) atrasada :) como :) sempre :);1
592;#REDWIN #MSI2017 Bela vitoria da RED , agora e espera o proximo Mundia.E espero que a RED ou o Brasil va pro proximo  mundial . :);1
593;mariana nolasco tá aí, linda, rica, famosa e tu kkk... — Kk eu sou linda e ryca meu bem :) e nao quero ser f... https://t.co/fSsn58jUzE;1
