date,text,sentiment
2018-07-28 22:31:46,queria que #mariellepresente  estivesse ouvindo isso! #somostodasmarielle!  #FestivalLulaLivre  !#tamojunto!… https://t.co/FI92YTAf5P,
2018-07-28 22:29:33,"#MariellePresente
Nem nenhuma a menos... Francisco, el Hombre

#FestivalLulaLivre",
2018-07-28 22:25:20,RT @Duarte_Cau: #ConceiçãoEvaristo se emociona ao falar d Marielle: O vazio está aí https://t.co/ijxoEuCpMo #MarielleFranco faria 39: homen…,
2018-07-28 22:24:11,RT @igokampf: Lindo demais o Francisco El Hombre fazendo homenagem à Marielle no #festivalLulaLivre. #mariellepresente,
2018-07-28 22:23:32,Lindo demais o Francisco El Hombre fazendo homenagem à Marielle no #festivalLulaLivre. #mariellepresente,
2018-07-28 22:18:40,"RT @renatasouzario: DIA DA MULHER NEGRA LATINA E CARIBENHA
Mulheres Raça
Somos todas nós
Somos por Resistência, Existência
Somos por Reexis…",
2018-07-28 22:18:17,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",
2018-07-28 21:14:32,#FestivalLulaLivre No Rio de Janeiro da #IntervencaoMilitar que não respondeu pelos assassinatos de… https://t.co/IiQIo7ZPdK,
2018-07-28 20:38:15,"@brumelianebrum #QueremosSaber #MariellePresente

Eliane, vai rolar coluna sobre a pataquada do MBL x Facebook? Dep… https://t.co/vgVyi4gm6Y",
2018-07-28 20:36:25,"RT @calu_barros: Feliz aniversário Marielle.
Ainda aguardamos por justiça.
#QuemMatouMarielle https://t.co/B9Gmdjg8l7",
2018-07-28 20:19:03,"RT @renatasouzario: Nós estávamos sempre juntinhas na frente das manifestações da Maré, novinhas há 10 anos atrás, em 2008. Nesse ato exigi…",
2018-07-28 20:17:36,"RT @depChicoAlencar: Marielle hoje faz 39 anos.
E é ""faz"" no presente, porque Marielle está presente!

Presente em nossas lutas, nossas ide…",
2018-07-28 20:10:21,"RT @ManuelaDavila: Hoje, Marielle Franco comemoraria 39 anos. Uma vida linda de luta, com uma voz que clamava por justiça, que seguiremos e…",
2018-07-28 20:02:57,RT @MottaTarcisio: Sua luz se faz presente hoje e sempre na luta de todas e todos que não suportam mais as injustiças sociais em nosso país…,
2018-07-28 19:59:19,A persistência da memória. #MariellePresente https://t.co/3Bpdj71imD,
2018-07-28 19:57:00,RT @LeCommunard: Assim morreu #MarielleFranco. https://t.co/EPFmIIffsw,
2018-07-28 19:56:06,RT @LeCommunard: Assim morreu #MarielleFranco. https://t.co/EPFmIIffsw,
2018-07-28 19:16:02,Assim morreu #MarielleFranco. https://t.co/EPFmIIffsw,
2018-07-28 18:43:25,O que significa isso? 😫😤😠😡Que absurdo... Lamentável... Estamos com você querida #racistasnãopassarão… https://t.co/0iTCb5LpOe,1
2018-07-28 18:32:51,"RT @samiabomfim: Hoje é aniversário de Marielle Franco. Não fosse a brutal execução que tentou calar sua voz, nossa companheira estaria com…",1
2018-07-28 18:31:00,"@letrapreta Muita mulher foda reunida, muita revolta também. Mais um mês sem respostas sobre os mandantes do crime… https://t.co/Phgrekiz8x",1
2018-07-28 18:04:44,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",1
2018-07-28 17:59:36,"RT @ManuelaDavila: Hoje, Marielle Franco comemoraria 39 anos. Uma vida linda de luta, com uma voz que clamava por justiça, que seguiremos e…",1
2018-07-28 17:53:07,"RT @geledes: Djamila Ribeiro defende feminismo negro em mesa sobre feminicídio e lembra Marielle Franco: ‘racismo institucional’
 #geledes…",1
2018-07-28 17:51:52,RT @flaviobrbraga: @anacanas Sua participação no show do #AdrianoGrineberg ontem no #SantosJazzFestival foi de arrepiar. Adorei ver Rock'n'…,1
2018-07-28 17:46:46,"RT @PersonalEscrito: Momento de emoção: @monica_benicio, a companheira de #MarielleFranco, recebe o abraço de um ativista de @gargantapoder…",
2018-07-28 17:28:05,"RT @ManuelaDavila: Hoje, Marielle Franco comemoraria 39 anos. Uma vida linda de luta, com uma voz que clamava por justiça, que seguiremos e…",
2018-07-28 17:09:48,#ConceiçãoEvaristo se emociona ao falar d Marielle: O vazio está aí https://t.co/ijxoEuCpMo #MarielleFranco faria 3… https://t.co/z7Cp1dWp0E,
2018-07-28 17:01:42,RT @afonsoborges: Hoje Marielle Franco faria 39 anos. E faz 135 dias que foi assassinada. Sem que os assassinos tenham sido descobertos. #M…,
2018-07-28 16:57:22,"RT @lucianagenro: Luciana Genro está com Mônica Benício, companheira de vida e esposa de Marielle Franco, Carla Zanella, Fernanda Melchionn…",
2018-07-28 16:51:46,"RT @lucianagenro: Luciana Genro está com Mônica Benício, companheira de vida e esposa de Marielle Franco, Carla Zanella, Fernanda Melchionn…",
2018-07-28 16:31:34,"RT @alinecpiva: 29 congressistas estadunidenses, incluindo @SenSanders, enviaram hoje uma carta ao governo brasileiro pedindo #Lulalivre e…",
2018-07-28 16:29:45,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",
2018-07-28 16:28:21,"RT @anistiabrasil: Débora Maria da Silva, mãe do Edson Rogério e fundadora do movimento 'Mães de Maio', quer saber: #QuemMatouMarielle? Ass…",
2018-07-28 16:19:21,RT @MottaTarcisio: Sua luz se faz presente hoje e sempre na luta de todas e todos que não suportam mais as injustiças sociais em nosso país…,
2018-07-28 16:18:55,"Hoje, a partir das 14h nos Arcos da Lapa.

#lulalivre #freelula #mariellepresente #foratemer #eleições2018 https://t.co/7hxB9cBiFf",
2018-07-28 16:18:45,"Cinema
Lapa
Realidade Virtual
.
.
.
.
#CinemaNosso 
#VR
#Lapa
#MariellePresente em Lapa https://t.co/L0QnhdFYZ9",
2018-07-28 16:04:53,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-28 16:04:06,"136 dias.
4 meses e 14 dias.
136 dias sem Marielle Franco.
Quem matou Marielle Franco e Anderson Gomes?
Quem mandou… https://t.co/nMyKlldolR",
2018-07-28 15:56:27,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-28 15:50:26,"#RioDeJaneiro - ‘A gente atua na política sempre que busca sobreviver', diz #MarielleFranco em vídeo na #Flip:… https://t.co/3gsRuyOafN",
2018-07-28 15:35:46,"RT @fercanofre: #MarielleVive #MariellePresente Teve fila de pessoas querendo dar um abraço em Mônica Benício, mulher de Marielle Franco, n…",
2018-07-28 15:33:11,"RT @renatasouzario: Lulu se gaba como a rainha da selfie 🤳 É a filhota de @marielle_franco , que vi pequenininha e hoje é uma mulher que no…",
2018-07-28 15:23:50,"RT @MarceloACoelho1: #EnfiemAsPanelasNoCu
é o Roberto Jefferson que vai cuidar da segurança?
#MariellePresente 
é o Alberto Fraga que vai c…",
2018-07-28 15:16:03,"RT @geledes: Djamila Ribeiro defende feminismo negro em mesa sobre feminicídio e lembra Marielle Franco: ‘racismo institucional’
 #geledes…",1
2018-07-28 15:02:01,"RT @renatasouzario: Lulu se gaba como a rainha da selfie 🤳 É a filhota de @marielle_franco , que vi pequenininha e hoje é uma mulher que no…",
2018-07-28 15:00:08,"RT @ManuelaDavila: Hoje, Marielle Franco comemoraria 39 anos. Uma vida linda de luta, com uma voz que clamava por justiça, que seguiremos e…",
2018-07-28 14:52:37,"“Como que o país que mais mata e mais prende pode ser o país da impunidade?”, @MarceloFreixo #flipei #flip2018 #MariellePresente",1
2018-07-28 14:51:49,"Lulu se gaba como a rainha da selfie 🤳 É a filhota de @marielle_franco , que vi pequenininha e hoje é uma mulher qu… https://t.co/sqEmBF0xGR",
2018-07-28 14:48:50,"“O medo é sempre o outro. Quem define o outro é quem define os iguais. Eu não sei quem é o outro, mas sei sua cor e… https://t.co/BVS0VM7Pui",
2018-07-28 14:38:00,@anacanas Sua participação no show do #AdrianoGrineberg ontem no #SantosJazzFestival foi de arrepiar. Adorei ver Ro… https://t.co/Riaazs3R8d,
2018-07-28 14:32:56,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",
2018-07-28 14:01:48,RT @RenatoCincoRJ: Hoje a Mari completa 39 anos. Segue viva em nossas lutas e corações. #MarielleVive #MariellePresente  imagem: Portilho C…,
2018-07-28 13:56:41,"RT @ManuelaDavila: Hoje, Marielle Franco comemoraria 39 anos. Uma vida linda de luta, com uma voz que clamava por justiça, que seguiremos e…",
2018-07-28 13:36:35,"RT @geledes: Djamila Ribeiro defende feminismo negro em mesa sobre feminicídio e lembra Marielle Franco: ‘racismo institucional’
 #geledes…",
2018-07-28 13:25:57,RT @afonsoborges: Hoje Marielle Franco faria 39 anos. E faz 135 dias que foi assassinada. Sem que os assassinos tenham sido descobertos. #M…,
2018-07-28 13:22:43,"Na rua, unidas! #mariellepresente 
@monicaterezabenicio https://t.co/T7fABcTIFr https://t.co/x5r0FBEV4w",
2018-07-28 13:22:03,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-28 13:21:13,"Acontece agora a Convenção Estadual do PSOL SP, que irá oficializar as candidaturas.

#NossasVidasImportam… https://t.co/aVEnTDMRQR",
2018-07-28 13:14:26,"RT @ManuelaDavila: Hoje, Marielle Franco comemoraria 39 anos. Uma vida linda de luta, com uma voz que clamava por justiça, que seguiremos e…",
2018-07-28 13:06:00,RT @Nandacostareal: #MariellePresente até quando? https://t.co/LtOXsSjn2K,
2018-07-28 13:01:58,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",
2018-07-28 12:55:59,RT @Nandacostareal: #MariellePresente até quando? https://t.co/LtOXsSjn2K,
2018-07-28 12:49:13,"RT @anistiabrasil: Maria Dalva Correia da Silva, mãe do Thiago e fundadora da 'Rede de Comunidades e Movimentos Contra a Violência', quer s…",
2018-07-28 12:12:17,RT @valdocpereira: A lua sangrenta nos lembrou da força de Marielle. O maior ato de resistência do povo preto hoje é estar vivo. Marielle v…,
2018-07-28 12:11:44,"Marielle Franco, presente! Não vão nos calar! ✊🏾#mariellefranco #mariellepresente #luta #direitoshumanos #psol… https://t.co/BsODPHDXv8",
2018-07-28 12:09:19,Só a luta muda a vida. Por mais respostas e pela permanência de seu legado nos imaginários de resistência!… https://t.co/zLdmHgJ3N2,
2018-07-28 12:03:59,"RT @depChicoAlencar: Marielle hoje faz 39 anos.
E é ""faz"" no presente, porque Marielle está presente!

Presente em nossas lutas, nossas ide…",
2018-07-28 11:49:48,"RT @PersonalEscrito: Momento de emoção: @monica_benicio, a companheira de #MarielleFranco, recebe o abraço de um ativista de @gargantapoder…",
2018-07-28 11:49:34,"RT @PersonalEscrito: Hoje, a #CumbreDeBase teve a presença de Sergio Maldonado, irmão de #SantiagoMaladonado, que como Marielle, também foi…",
2018-07-28 11:18:18,"RT @fercanofre: #MariellePresente #MarielleVive No dia em que Marielle Franco completaria 39 anos, ouvi a mulher dela, Monica Benício, numa…",
2018-07-28 11:05:31,"RT @ManuelaDavila: Hoje, Marielle Franco comemoraria 39 anos. Uma vida linda de luta, com uma voz que clamava por justiça, que seguiremos e…",
2018-07-28 11:00:40,"RT @PersonalEscrito: Momento de emoção: @monica_benicio, a companheira de #MarielleFranco, recebe o abraço de um ativista de @gargantapoder…",
2018-07-28 11:00:33,"RT @PersonalEscrito: Hoje, a #CumbreDeBase teve a presença de Sergio Maldonado, irmão de #SantiagoMaladonado, que como Marielle, também foi…",
2018-07-28 11:00:20,"RT @PersonalEscrito: Marcha da #CumbreDeBase, em Poa, homenageia #MarielleFranco, no dia em que ela completaria 39 anos, e exige justiça. #…",
2018-07-28 10:49:17,"RT @depChicoAlencar: Marielle hoje faz 39 anos.
E é ""faz"" no presente, porque Marielle está presente!

Presente em nossas lutas, nossas ide…",
2018-07-28 10:41:09,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-28 10:36:36,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-28 10:35:18,"RT @calu_barros: Feliz aniversário Marielle.
Ainda aguardamos por justiça.
#QuemMatouMarielle https://t.co/B9Gmdjg8l7",
2018-07-28 10:15:09,Quem matou e quem mandou matar Marielle e Anderson? 136 dias sem resposta. #MariellePresente,
2018-07-28 10:04:58,RT @valdocpereira: A lua sangrenta nos lembrou da força de Marielle. O maior ato de resistência do povo preto hoje é estar vivo. Marielle v…,
2018-07-28 09:58:26,"RT @geledes: Djamila Ribeiro defende feminismo negro em mesa sobre feminicídio e lembra Marielle Franco: ‘racismo institucional’
 #geledes…",
2018-07-28 09:53:48,"RT @geledes: Djamila Ribeiro defende feminismo negro em mesa sobre feminicídio e lembra Marielle Franco: ‘racismo institucional’
 #geledes…",
2018-07-28 09:48:18,"RT @MarceloACoelho1: #PSDBpátriaEspancadora
elles são Capez de tudo.
Intervenção militar é o caralho!
Aqui no Rio dobrou o número de assass…",0
2018-07-28 09:47:20,"RT @MarceloACoelho1: #EnfiemAsPanelasNoCu
intervenção militar no Rio dobrou o número de homicídios, assassinatos e roubos.
#MariellePresent…",
2018-07-28 09:36:36,"RT @PersonalEscrito: Marcha da #CumbreDeBase, em Poa, homenageia #MarielleFranco, no dia em que ela completaria 39 anos, e exige justiça. #…",
2018-07-28 09:35:37,"RT @PersonalEscrito: Hoje, a #CumbreDeBase teve a presença de Sergio Maldonado, irmão de #SantiagoMaladonado, que como Marielle, também foi…",
2018-07-28 09:35:30,"RT @PersonalEscrito: Momento de emoção: @monica_benicio, a companheira de #MarielleFranco, recebe o abraço de um ativista de @gargantapoder…",
2018-07-28 09:31:07,RT @MottaTarcisio: Sua luz se faz presente hoje e sempre na luta de todas e todos que não suportam mais as injustiças sociais em nosso país…,
2018-07-28 09:31:00,"RT @PersonalEscrito: Momento de emoção: @monica_benicio, a companheira de #MarielleFranco, recebe o abraço de um ativista de @gargantapoder…",
2018-07-28 09:13:47,"RT @ManuelaDavila: Hoje, Marielle Franco comemoraria 39 anos. Uma vida linda de luta, com uma voz que clamava por justiça, que seguiremos e…",
2018-07-28 09:11:55,"RT @abdalafarah: Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente com vár…",
2018-07-28 09:11:13,RT @MottaTarcisio: Sua luz se faz presente hoje e sempre na luta de todas e todos que não suportam mais as injustiças sociais em nosso país…,
2018-07-28 09:10:01,"RT @MarceloACoelho1: tal qual a intervenção militar no Rio, mas ao invés de bombas tiros a esmo em escolas e moradores
""mãe elles não viram…",0
2018-07-28 08:56:26,"RT @TheInterceptBr: Hoje, Marielle Franco faria 39 anos. 135 dias após sua morte uma pergunta continua sem resposta. Quem matou Marielle e…",
2018-07-28 08:52:43,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",
2018-07-28 08:46:06,"RT @PersonalEscrito: Marcha da #CumbreDeBase, em Poa, homenageia #MarielleFranco, no dia em que ela completaria 39 anos, e exige justiça. #…",
2018-07-28 07:19:00,"RT @abdalafarah: Hoje Marielle Franco completaria 39 anos de idade...

Sua vida, carreira e lutas foram interrompidas violentamente com vár…",
2018-07-28 07:13:00,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",
2018-07-28 06:03:59,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",
2018-07-28 05:41:05,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",
2018-07-28 05:27:24,"RT @calu_barros: Feliz aniversário Marielle.
Ainda aguardamos por justiça.
#QuemMatouMarielle https://t.co/B9Gmdjg8l7",
2018-07-28 04:47:06,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",
2018-07-28 04:46:26,"RT @PersonalEscrito: Momento de emoção: @monica_benicio, a companheira de #MarielleFranco, recebe o abraço de um ativista de @gargantapoder…",
2018-07-28 04:40:11,"RT @PersonalEscrito: Marcha da #CumbreDeBase, em Poa, homenageia #MarielleFranco, no dia em que ela completaria 39 anos, e exige justiça. #…",
2018-07-28 04:39:41,"RT @PersonalEscrito: Hoje, a #CumbreDeBase teve a presença de Sergio Maldonado, irmão de #SantiagoMaladonado, que como Marielle, também foi…",
2018-07-28 04:38:53,"RT @PersonalEscrito: Marcha da #CumbreDeBase, em Poa, homenageia #MarielleFranco, no dia em que ela completaria 39 anos, e exige justiça. #…",
2018-07-28 04:37:10,"RT @PersonalEscrito: Momento de emoção: @monica_benicio, a companheira de #MarielleFranco, recebe o abraço de um ativista de @gargantapoder…",
2018-07-28 04:36:55,"RT @PersonalEscrito: Marcha da #CumbreDeBase, em Poa, homenageia #MarielleFranco, no dia em que ela completaria 39 anos, e exige justiça. #…",
2018-07-28 04:36:29,"Momento de emoção: @monica_benicio, a companheira de #MarielleFranco, recebe o abraço de um ativista de… https://t.co/Kb9NTInVJ5",
2018-07-28 04:29:51,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",
2018-07-28 04:16:28,"RT @APellegrino1: A gente fala #MariellePresente e pratica. Cobrando quem matou, quem mandou matar. Falando dela e lembrando que hoje ela f…",
2018-07-28 04:16:01,"RT @renatasouzario: No lançamento do Papo Franco de @Aniellefranco e Cris em homenagem a vida de @mariellefranco ✊🏾🌻✊🏾

#MariellePresente…",
2018-07-28 04:06:39,"RT @xicopimenta: #MariellePresente #AndersonPresente 

por Pxeira https://t.co/KBbQfOWPrk",
